Row_id,Type,Id,DeviceId,Timestamp,ProtocolId,BuildId,ParticipantId,DeviceManufacturer,DeviceModel,OperatingSystem,TaggedEventId,TaggedEventTags,SensingAgentStateDescription,LocalOffsetFromUTC,Decibels,BatteryLevel,AccessPointBSSID,Activity,Phase,State,Confidence,Latitude,Longitude,LocationAccuracy,ProtocolName,Formatted_time
72,"Sensus.Probes.Location.LocationDatum, SensusiOS",811d50de-4e96-42bb-9df3-84597ee50e7b,8F7D0A51-8590-4BA2-9A79-C9758C4C5AD7,2020-12-12 01:22:03.873190+00:00,4fde13e6-f31a-45a9-9404-bfb02f5683c8,15.18.0,1628.0,Apple,"iPhone12,1",iOS 14.2,,,,-05:00:00,,,,,,,,35.463886424569864,-80.88681767588476,18.34227302838332,,2020-12-11 20:22:03
73,"Sensus.Probes.Movement.ActivityDatum, SensusiOS",0925ad61-68e9-4d05-aec8-30db58f11e48,8F7D0A51-8590-4BA2-9A79-C9758C4C5AD7,2020-12-12 01:18:15.841000+00:00,4fde13e6-f31a-45a9-9404-bfb02f5683c8,15.18.0,1628.0,Apple,"iPhone12,1",iOS 14.2,,,,-05:00:00,,,,Still,Starting,Active,High,,,,,2020-12-11 20:18:15
74,"Sensus.Probes.Device.BatteryDatum, SensusiOS",d9cea2ae-5b55-495d-86e2-173892117468,8F7D0A51-8590-4BA2-9A79-C9758C4C5AD7,2020-12-12 01:22:08.809705+00:00,4fde13e6-f31a-45a9-9404-bfb02f5683c8,15.18.0,1628.0,Apple,"iPhone12,1",iOS 14.2,,,,-05:00:00,,58.0,,,,,,,,,,2020-12-11 20:22:08
75,"Sensus.Probes.Network.WlanDatum, SensusiOS",2eda5437-d89c-4826-a131-1bfa7102655c,8F7D0A51-8590-4BA2-9A79-C9758C4C5AD7,2020-12-12 01:22:08.835129+00:00,4fde13e6-f31a-45a9-9404-bfb02f5683c8,15.18.0,1628.0,Apple,"iPhone12,1",iOS 14.2,,,,-05:00:00,,,,,,,,,,,,2020-12-11 20:22:08
76,"Sensus.Probes.Location.LocationDatum, SensusiOS",b0459b3e-cab8-4d22-b799-108d6e477851,8F7D0A51-8590-4BA2-9A79-C9758C4C5AD7,2020-12-12 01:22:08.840742+00:00,4fde13e6-f31a-45a9-9404-bfb02f5683c8,15.18.0,1628.0,Apple,"iPhone12,1",iOS 14.2,,,,-05:00:00,,,,,,,,35.463886424569864,-80.88681767588476,18.34227302838332,,2020-12-11 20:22:08
77,"Sensus.Probes.Context.SoundDatum, SensusiOS",61dd2551-b3bf-4c7e-a2f3-81c3698af5a5,8F7D0A51-8590-4BA2-9A79-C9758C4C5AD7,2020-12-12 14:59:42.623967+00:00,4fde13e6-f31a-45a9-9404-bfb02f5683c8,15.18.0,1628.0,Apple,"iPhone12,1",iOS 14.2,,,,-05:00:00,87.60419130325317,,,,,,,,,,,2020-12-12 09:59:42
78,"Sensus.Probes.Device.BatteryDatum, SensusiOS",630b5e5b-c6ef-4520-9166-139025a9c6e4,8F7D0A51-8590-4BA2-9A79-C9758C4C5AD7,2020-12-12 14:59:56.413601+00:00,4fde13e6-f31a-45a9-9404-bfb02f5683c8,15.18.0,1628.0,Apple,"iPhone12,1",iOS 14.2,,,,-05:00:00,,97.0,,,,,,,,,,2020-12-12 09:59:56
79,"Sensus.Probes.Network.WlanDatum, SensusiOS",70c4c74d-b934-4609-a41c-2193dd8bf300,8F7D0A51-8590-4BA2-9A79-C9758C4C5AD7,2020-12-12 14:59:56.428049+00:00,4fde13e6-f31a-45a9-9404-bfb02f5683c8,15.18.0,1628.0,Apple,"iPhone12,1",iOS 14.2,,,,-05:00:00,,,,,,,,,,,,2020-12-12 09:59:56
80,"Sensus.Probes.Movement.ActivityDatum, SensusiOS",d9de7d66-e9f8-46ce-a23c-7a8433df3940,8F7D0A51-8590-4BA2-9A79-C9758C4C5AD7,2020-12-12 14:59:51.140000+00:00,4fde13e6-f31a-45a9-9404-bfb02f5683c8,15.18.0,1628.0,Apple,"iPhone12,1",iOS 14.2,,,,-05:00:00,,,,Still,Starting,Active,High,,,,,2020-12-12 09:59:51
81,"Sensus.Probes.Location.LocationDatum, SensusiOS",42789a57-1745-42c9-8020-8787d311ff11,8F7D0A51-8590-4BA2-9A79-C9758C4C5AD7,2020-12-12 14:59:57.605011+00:00,4fde13e6-f31a-45a9-9404-bfb02f5683c8,15.18.0,1628.0,Apple,"iPhone12,1",iOS 14.2,,,,-05:00:00,,,,,,,,35.47645139208816,-80.89231251092845,24.618711743396588,,2020-12-12 09:59:57
82,"Sensus.Probes.Device.BatteryDatum, SensusiOS",a36f9dbe-2b1b-42f9-909d-eb4f4152e9c8,8F7D0A51-8590-4BA2-9A79-C9758C4C5AD7,2020-12-12 15:15:03.859296+00:00,4fde13e6-f31a-45a9-9404-bfb02f5683c8,15.18.0,1628.0,Apple,"iPhone12,1",iOS 14.2,,,,-05:00:00,,97.0,,,,,,,,,,2020-12-12 10:15:03
83,"Sensus.Probes.Network.WlanDatum, SensusiOS",e8795c30-3f1d-4670-aeaa-8e1ac35d5f19,8F7D0A51-8590-4BA2-9A79-C9758C4C5AD7,2020-12-12 15:15:04.019989+00:00,4fde13e6-f31a-45a9-9404-bfb02f5683c8,15.18.0,1628.0,Apple,"iPhone12,1",iOS 14.2,,,,-05:00:00,,,,,,,,,,,,2020-12-12 10:15:04
84,"Sensus.Probes.Location.LocationDatum, SensusAndroid",4b377162-0c30-4738-b4cb-8b6fe9831bee,b6c7054108615ca5,2020-12-10 05:33:18.408522+00:00,4fde13e6-f31a-45a9-9404-bfb02f5683c8,15.18.0,4264.0,OnePlus,OnePlus7,Android 29,,,,-05:00:00,,,,,,,,35.306963,-80.7236333,11.508000373840332,,2020-12-10 00:33:18
85,"Sensus.Probes.Device.BatteryDatum, SensusAndroid",ba910a4d-cf5b-471c-97dc-b88128c11f5d,b6c7054108615ca5,2020-12-10 05:33:21.402111+00:00,4fde13e6-f31a-45a9-9404-bfb02f5683c8,15.18.0,4264.0,OnePlus,OnePlus7,Android 29,,,,-05:00:00,,24.0,,,,,,,,,,2020-12-10 00:33:21
86,"Sensus.Probes.Context.SoundDatum, SensusAndroid",0e7e1a9c-b7b5-4c39-a147-409f79f784a3,b6c7054108615ca5,2020-12-10 05:33:31.548523+00:00,4fde13e6-f31a-45a9-9404-bfb02f5683c8,15.18.0,4264.0,OnePlus,OnePlus7,Android 29,,,,-05:00:00,40.086427475652854,,,,,,,,,,,2020-12-10 00:33:31
87,"Sensus.Probes.Location.LocationDatum, SensusAndroid",da827cc8-b7cc-41ce-8063-0266cc3b4415,b6c7054108615ca5,2020-12-10 05:33:35.615683+00:00,4fde13e6-f31a-45a9-9404-bfb02f5683c8,15.18.0,4264.0,OnePlus,OnePlus7,Android 29,,,,-05:00:00,,,,,,,,35.3069719,-80.7236337,11.482999801635742,,2020-12-10 00:33:35
88,"Sensus.Probes.Device.BatteryDatum, SensusAndroid",7839df1b-4920-4657-8821-d4708d73535f,b6c7054108615ca5,2020-12-10 05:33:38.493391+00:00,4fde13e6-f31a-45a9-9404-bfb02f5683c8,15.18.0,4264.0,OnePlus,OnePlus7,Android 29,,,,-05:00:00,,24.0,,,,,,,,,,2020-12-10 00:33:38
89,"Sensus.Probes.Context.SoundDatum, SensusAndroid",3713fbab-e629-442f-be5b-89610dbb7c33,b6c7054108615ca5,2020-12-10 05:33:51.884562+00:00,4fde13e6-f31a-45a9-9404-bfb02f5683c8,15.18.0,4264.0,OnePlus,OnePlus7,Android 29,,,,-05:00:00,33.979400086720375,,,,,,,,,,,2020-12-10 00:33:51
90,"Sensus.Probes.Device.BatteryDatum, SensusAndroid",2b3d8d7f-19ce-41cb-8714-73b3834b8fd0,b6c7054108615ca5,2020-12-10 05:33:56.746077+00:00,4fde13e6-f31a-45a9-9404-bfb02f5683c8,15.18.0,4264.0,OnePlus,OnePlus7,Android 29,,,,-05:00:00,,24.0,,,,,,,,,,2020-12-10 00:33:56
91,"Sensus.Probes.Device.BatteryDatum, SensusAndroid",1d010ad7-f1c4-4fec-8f72-c13a4f611a02,b6c7054108615ca5,2020-12-10 05:34:12.091441+00:00,4fde13e6-f31a-45a9-9404-bfb02f5683c8,15.18.0,4264.0,OnePlus,OnePlus7,Android 29,,,,-05:00:00,,24.0,,,,,,,,,,2020-12-10 00:34:12
92,"Sensus.Probes.Context.SoundDatum, SensusAndroid",3ebbaf46-d33a-44c5-95c0-935752f60fcf,b6c7054108615ca5,2020-12-10 05:34:12.188799+00:00,4fde13e6-f31a-45a9-9404-bfb02f5683c8,15.18.0,4264.0,OnePlus,OnePlus7,Android 29,,,,-05:00:00,49.096897200170204,,,,,,,,,,,2020-12-10 00:34:12
93,"Sensus.Probes.Device.BatteryDatum, SensusAndroid",ce26c378-2301-4f25-9924-5c8edcb5d16a,b6c7054108615ca5,2020-12-10 05:34:27.163337+00:00,4fde13e6-f31a-45a9-9404-bfb02f5683c8,15.18.0,4264.0,OnePlus,OnePlus7,Android 29,,,,-05:00:00,,24.0,,,,,,,,,,2020-12-10 00:34:27
94,"Sensus.Probes.Context.SoundDatum, SensusAndroid",f1ba0c30-e1e9-44f9-902a-6f694d8d3788,b6c7054108615ca5,2020-12-10 05:34:37.354092+00:00,4fde13e6-f31a-45a9-9404-bfb02f5683c8,15.18.0,4264.0,OnePlus,OnePlus7,Android 29,,,,-05:00:00,58.820284874111394,,,,,,,,,,,2020-12-10 00:34:37
95,"Sensus.Probes.Device.BatteryDatum, SensusAndroid",1b997d0c-780b-4340-8090-9a227e6ea6fd,b6c7054108615ca5,2020-12-10 05:34:42.259703+00:00,4fde13e6-f31a-45a9-9404-bfb02f5683c8,15.18.0,4264.0,OnePlus,OnePlus7,Android 29,,,,-05:00:00,,24.0,,,,,,,,,,2020-12-10 00:34:42
96,"Sensus.Probes.Device.BatteryDatum, SensusAndroid",330e5833-48e2-44fb-80cf-14e8d3848b6f,b6c7054108615ca5,2020-12-10 05:34:58.995071+00:00,4fde13e6-f31a-45a9-9404-bfb02f5683c8,15.18.0,4264.0,OnePlus,OnePlus7,Android 29,,,,-05:00:00,,24.0,,,,,,,,,,2020-12-10 00:34:58
97,"Sensus.Probes.Context.SoundDatum, SensusAndroid",4ff43363-7ff4-44f7-ad20-7925b53151d0,b6c7054108615ca5,2020-12-10 05:34:59.082807+00:00,4fde13e6-f31a-45a9-9404-bfb02f5683c8,15.18.0,4264.0,OnePlus,OnePlus7,Android 29,,,,-05:00:00,58.33960094640765,,,,,,,,,,,2020-12-10 00:34:59
98,"Sensus.Probes.Context.SoundDatum, SensusAndroid",c32097a0-5d2b-4b44-9b96-f7bb836dfcc6,b6c7054108615ca5,2020-12-10 17:54:47.664881+00:00,4fde13e6-f31a-45a9-9404-bfb02f5683c8,15.18.0,4264.0,OnePlus,OnePlus7,Android 29,,,,-05:00:00,42.21179420598497,,,,,,,,,,,2020-12-10 12:54:47
99,"Sensus.Probes.Device.BatteryDatum, SensusAndroid",490c7a7d-d989-4143-9e7e-eea720e923d2,b6c7054108615ca5,2020-12-10 17:54:52.487580+00:00,4fde13e6-f31a-45a9-9404-bfb02f5683c8,15.18.0,4264.0,OnePlus,OnePlus7,Android 29,,,,-05:00:00,,76.0,,,,,,,,,,2020-12-10 12:54:52
100,"Sensus.Probes.Device.BatteryDatum, SensusAndroid",e768ea84-45b5-4602-993c-0d4c1497538b,b6c7054108615ca5,2020-12-10 17:55:07.826840+00:00,4fde13e6-f31a-45a9-9404-bfb02f5683c8,15.18.0,4264.0,OnePlus,OnePlus7,Android 29,,,,-05:00:00,,76.0,,,,,,,,,,2020-12-10 12:55:07
101,"Sensus.Probes.Context.SoundDatum, SensusAndroid",4af50d62-3365-4b27-b555-14000a528f96,b6c7054108615ca5,2020-12-10 17:55:07.925530+00:00,4fde13e6-f31a-45a9-9404-bfb02f5683c8,15.18.0,4264.0,OnePlus,OnePlus7,Android 29,,,,-05:00:00,40.90645957573315,,,,,,,,,,,2020-12-10 12:55:07
102,"Sensus.Probes.Device.BatteryDatum, SensusAndroid",253b4bf8-5616-46c6-8102-a1a68191adae,b6c7054108615ca5,2020-12-10 17:55:22.903598+00:00,4fde13e6-f31a-45a9-9404-bfb02f5683c8,15.18.0,4264.0,OnePlus,OnePlus7,Android 29,,,,-05:00:00,,76.0,,,,,,,,,,2020-12-10 12:55:22
103,"Sensus.Probes.Context.SoundDatum, SensusAndroid",790b4d1e-feed-41a0-9494-5e71e88e7e82,b6c7054108615ca5,2020-12-10 17:55:33.030950+00:00,4fde13e6-f31a-45a9-9404-bfb02f5683c8,15.18.0,4264.0,OnePlus,OnePlus7,Android 29,,,,-05:00:00,45.00840004617788,,,,,,,,,,,2020-12-10 12:55:33
104,"Sensus.Probes.Device.BatteryDatum, SensusAndroid",9edfa82e-841b-4559-95f3-1660f61a8cc6,b6c7054108615ca5,2020-12-10 17:55:37.965826+00:00,4fde13e6-f31a-45a9-9404-bfb02f5683c8,15.18.0,4264.0,OnePlus,OnePlus7,Android 29,,,,-05:00:00,,76.0,,,,,,,,,,2020-12-10 12:55:37
105,"Sensus.Probes.Device.BatteryDatum, SensusAndroid",fce6a310-70dd-4373-8a94-fcd6b9bbce9a,b6c7054108615ca5,2020-12-10 17:55:54.626706+00:00,4fde13e6-f31a-45a9-9404-bfb02f5683c8,15.18.0,4264.0,OnePlus,OnePlus7,Android 29,,,,-05:00:00,,76.0,,,,,,,,,,2020-12-10 12:55:54
106,"Sensus.Probes.Context.SoundDatum, SensusAndroid",6c55d0f3-74ba-458f-ac5d-b9499d1e7453,b6c7054108615ca5,2020-12-10 17:55:54.743439+00:00,4fde13e6-f31a-45a9-9404-bfb02f5683c8,15.18.0,4264.0,OnePlus,OnePlus7,Android 29,,,,-05:00:00,41.363717234923236,,,,,,,,,,,2020-12-10 12:55:54
107,"Sensus.Probes.Device.BatteryDatum, SensusAndroid",67cacff7-3080-4e04-9933-e7e49e9da582,b6c7054108615ca5,2020-12-10 17:56:09.676968+00:00,4fde13e6-f31a-45a9-9404-bfb02f5683c8,15.18.0,4264.0,OnePlus,OnePlus7,Android 29,,,,-05:00:00,,76.0,,,,,,,,,,2020-12-10 12:56:09
108,"Sensus.Probes.Context.SoundDatum, SensusAndroid",9915eac3-469a-4411-8da1-4936f851eff1,b6c7054108615ca5,2020-12-10 17:56:19.853912+00:00,4fde13e6-f31a-45a9-9404-bfb02f5683c8,15.18.0,4264.0,OnePlus,OnePlus7,Android 29,,,,-05:00:00,44.4021617608011,,,,,,,,,,,2020-12-10 12:56:19
109,"Sensus.Probes.Device.BatteryDatum, SensusAndroid",07a6ad95-dafc-43eb-bf13-5c49ab694ed0,b6c7054108615ca5,2020-12-10 17:56:24.714159+00:00,4fde13e6-f31a-45a9-9404-bfb02f5683c8,15.18.0,4264.0,OnePlus,OnePlus7,Android 29,,,,-05:00:00,,76.0,,,,,,,,,,2020-12-10 12:56:24
110,"Sensus.Probes.Device.BatteryDatum, SensusAndroid",31d948bf-b8c0-4c99-8db8-1b53de70699b,b6c7054108615ca5,2020-12-10 17:56:40.063260+00:00,4fde13e6-f31a-45a9-9404-bfb02f5683c8,15.18.0,4264.0,OnePlus,OnePlus7,Android 29,,,,-05:00:00,,76.0,,,,,,,,,,2020-12-10 12:56:40
111,"Sensus.Probes.Context.SoundDatum, SensusAndroid",b685c95a-7c41-4977-91e8-aa0dd12c9de3,b6c7054108615ca5,2020-12-10 17:56:40.172815+00:00,4fde13e6-f31a-45a9-9404-bfb02f5683c8,15.18.0,4264.0,OnePlus,OnePlus7,Android 29,,,,-05:00:00,89.2089356776144,,,,,,,,,,,2020-12-10 12:56:40
112,"Sensus.Probes.Location.LocationDatum, SensusAndroid",99dc920d-ba63-4387-824d-c881838513f3,b6c7054108615ca5,2020-12-10 17:56:41.810590+00:00,4fde13e6-f31a-45a9-9404-bfb02f5683c8,15.18.0,4264.0,OnePlus,OnePlus7,Android 29,,,,-05:00:00,,,,,,,,35.3069554,-80.7236266,11.498000144958496,,2020-12-10 12:56:41
113,"Sensus.Probes.Device.BatteryDatum, SensusAndroid",5aa6eec0-81b1-409e-9708-7dc15e1f0296,b6c7054108615ca5,2020-12-10 17:56:55.184521+00:00,4fde13e6-f31a-45a9-9404-bfb02f5683c8,15.18.0,4264.0,OnePlus,OnePlus7,Android 29,,,,-05:00:00,,76.0,,,,,,,,,,2020-12-10 12:56:55
114,"Sensus.Probes.Location.LocationDatum, SensusAndroid",a0f3a2c9-fa4a-49db-a544-00c7d29da24e,b6c7054108615ca5,2020-12-10 17:57:02.172606+00:00,4fde13e6-f31a-45a9-9404-bfb02f5683c8,15.18.0,4264.0,OnePlus,OnePlus7,Android 29,,,,-05:00:00,,,,,,,,35.3069511,-80.7236297,11.611000061035156,,2020-12-10 12:57:02
115,"Sensus.Probes.Context.SoundDatum, SensusAndroid",91cdadbc-648f-426e-bb24-326c0b47355a,b6c7054108615ca5,2020-12-10 17:57:05.304792+00:00,4fde13e6-f31a-45a9-9404-bfb02f5683c8,15.18.0,4264.0,OnePlus,OnePlus7,Android 29,,,,-05:00:00,89.14188616007692,,,,,,,,,,,2020-12-10 12:57:05
116,"Sensus.Probes.Device.BatteryDatum, SensusAndroid",1010cff8-e919-40a1-b75a-634cb91e74b3,b6c7054108615ca5,2020-12-10 17:57:10.315957+00:00,4fde13e6-f31a-45a9-9404-bfb02f5683c8,15.18.0,4264.0,OnePlus,OnePlus7,Android 29,,,,-05:00:00,,76.0,,,,,,,,,,2020-12-10 12:57:10
117,"Sensus.Probes.Device.BatteryDatum, SensusAndroid",12848b57-e462-4288-8331-5f8c756309c0,b6c7054108615ca5,2020-12-10 17:57:27.228399+00:00,4fde13e6-f31a-45a9-9404-bfb02f5683c8,15.18.0,4264.0,OnePlus,OnePlus7,Android 29,,,,-05:00:00,,76.0,,,,,,,,,,2020-12-10 12:57:27
118,"Sensus.Probes.Context.SoundDatum, SensusAndroid",c279f08f-bc7a-4847-a3b9-0bf3feb5b082,b6c7054108615ca5,2020-12-10 17:57:27.379933+00:00,4fde13e6-f31a-45a9-9404-bfb02f5683c8,15.18.0,4264.0,OnePlus,OnePlus7,Android 29,,,,-05:00:00,89.20863481027556,,,,,,,,,,,2020-12-10 12:57:27
119,"Sensus.Probes.Device.BatteryDatum, SensusAndroid",71c6e9d1-fc10-4277-9574-310f4c6cdbe7,b6c7054108615ca5,2020-12-10 17:57:42.333859+00:00,4fde13e6-f31a-45a9-9404-bfb02f5683c8,15.18.0,4264.0,OnePlus,OnePlus7,Android 29,,,,-05:00:00,,76.0,,,,,,,,,,2020-12-10 12:57:42
120,"Sensus.Probes.Context.SoundDatum, SensusAndroid",fb1a23ee-a6fc-4ffc-a8f7-35c11d1a1779,b6c7054108615ca5,2020-12-10 17:57:52.422432+00:00,4fde13e6-f31a-45a9-9404-bfb02f5683c8,15.18.0,4264.0,OnePlus,OnePlus7,Android 29,,,,-05:00:00,77.50817120154127,,,,,,,,,,,2020-12-10 12:57:52
121,"Sensus.Probes.Device.BatteryDatum, SensusAndroid",951eaa7d-3913-4370-842a-42a98322579a,b6c7054108615ca5,2020-12-10 17:57:57.469615+00:00,4fde13e6-f31a-45a9-9404-bfb02f5683c8,15.18.0,4264.0,OnePlus,OnePlus7,Android 29,,,,-05:00:00,,76.0,,,,,,,,,,2020-12-10 12:57:57
122,"Sensus.Probes.Device.BatteryDatum, SensusAndroid",ddc7da88-8a8c-4061-98ab-9c219cd6186c,b6c7054108615ca5,2020-12-10 17:58:12.618945+00:00,4fde13e6-f31a-45a9-9404-bfb02f5683c8,15.18.0,4264.0,OnePlus,OnePlus7,Android 29,,,,-05:00:00,,76.0,,,,,,,,,,2020-12-10 12:58:12
123,"Sensus.Probes.Context.SoundDatum, SensusAndroid",9648823d-33b6-4cdb-a6a1-0f2dde9b5233,b6c7054108615ca5,2020-12-10 17:58:12.758101+00:00,4fde13e6-f31a-45a9-9404-bfb02f5683c8,15.18.0,4264.0,OnePlus,OnePlus7,Android 29,,,,-05:00:00,76.37639015095073,,,,,,,,,,,2020-12-10 12:58:12
124,"Sensus.Probes.Device.BatteryDatum, SensusAndroid",25f41115-b8f9-476d-b552-a96e3eff3473,b6c7054108615ca5,2020-12-10 17:58:27.732943+00:00,4fde13e6-f31a-45a9-9404-bfb02f5683c8,15.18.0,4264.0,OnePlus,OnePlus7,Android 29,,,,-05:00:00,,76.0,,,,,,,,,,2020-12-10 12:58:27
125,"Sensus.Probes.Context.SoundDatum, SensusAndroid",e9053669-0cd7-448a-bf6f-32fbf0feddc7,b6c7054108615ca5,2020-12-10 17:58:37.856850+00:00,4fde13e6-f31a-45a9-9404-bfb02f5683c8,15.18.0,4264.0,OnePlus,OnePlus7,Android 29,,,,-05:00:00,44.19030029085262,,,,,,,,,,,2020-12-10 12:58:37
126,"Sensus.Probes.Device.BatteryDatum, SensusAndroid",c5b1355d-af70-4f50-b776-c8706959e3bb,b6c7054108615ca5,2020-12-10 17:58:42.846763+00:00,4fde13e6-f31a-45a9-9404-bfb02f5683c8,15.18.0,4264.0,OnePlus,OnePlus7,Android 29,,,,-05:00:00,,76.0,,,,,,,,,,2020-12-10 12:58:42
127,"Sensus.Probes.Device.BatteryDatum, SensusAndroid",64e4d815-a6ed-4f77-9137-31ee4d68e952,b6c7054108615ca5,2020-12-10 17:58:59.934546+00:00,4fde13e6-f31a-45a9-9404-bfb02f5683c8,15.18.0,4264.0,OnePlus,OnePlus7,Android 29,,,,-05:00:00,,76.0,,,,,,,,,,2020-12-10 12:58:59
128,"Sensus.Probes.Context.SoundDatum, SensusAndroid",79281142-6241-4a7a-8dfd-0db239487f3d,b6c7054108615ca5,2020-12-10 17:59:00.056519+00:00,4fde13e6-f31a-45a9-9404-bfb02f5683c8,15.18.0,4264.0,OnePlus,OnePlus7,Android 29,,,,-05:00:00,63.02126506707501,,,,,,,,,,,2020-12-10 12:59:00
129,"Sensus.Probes.Location.LocationDatum, SensusAndroid",b473f876-3ce2-4123-b367-15a384b9d944,b6c7054108615ca5,2020-12-10 17:59:09.058220+00:00,4fde13e6-f31a-45a9-9404-bfb02f5683c8,15.18.0,4264.0,OnePlus,OnePlus7,Android 29,,,,-05:00:00,,,,,,,,35.3069602,-80.7236311,11.505999565124512,,2020-12-10 12:59:09
130,"Sensus.Probes.Device.BatteryDatum, SensusiOS",e0fb5438-3d16-4d87-8286-7e4bb472b8fc,8F7D0A51-8590-4BA2-9A79-C9758C4C5AD7,2020-12-12 14:31:24.681344+00:00,4fde13e6-f31a-45a9-9404-bfb02f5683c8,15.18.0,1628.0,Apple,"iPhone12,1",iOS 14.2,,,,-05:00:00,,98.0,,,,,,,,,,2020-12-12 09:31:24
131,"Sensus.Probes.Network.WlanDatum, SensusiOS",f0edbedc-641d-4c14-b3f0-47dcd53d36b1,8F7D0A51-8590-4BA2-9A79-C9758C4C5AD7,2020-12-12 14:31:24.760468+00:00,4fde13e6-f31a-45a9-9404-bfb02f5683c8,15.18.0,1628.0,Apple,"iPhone12,1",iOS 14.2,,,,-05:00:00,,,,,,,,,,,,2020-12-12 09:31:24
132,"Sensus.Probes.Context.SoundDatum, SensusiOS",07c5867d-e45c-4960-b2f4-09fe0a1ad9c0,8F7D0A51-8590-4BA2-9A79-C9758C4C5AD7,2020-12-12 14:31:25.156493+00:00,4fde13e6-f31a-45a9-9404-bfb02f5683c8,15.18.0,1628.0,Apple,"iPhone12,1",iOS 14.2,,,,-05:00:00,25.0,,,,,,,,,,,2020-12-12 09:31:25
133,"Sensus.Probes.Device.BatteryDatum, SensusiOS",7200495b-cd79-4e6d-9f6b-fd2a4eca4840,8F7D0A51-8590-4BA2-9A79-C9758C4C5AD7,2020-12-12 14:31:39.720986+00:00,4fde13e6-f31a-45a9-9404-bfb02f5683c8,15.18.0,1628.0,Apple,"iPhone12,1",iOS 14.2,,,,-05:00:00,,98.0,,,,,,,,,,2020-12-12 09:31:39
134,"Sensus.Probes.Network.WlanDatum, SensusiOS",d6a646c7-cc3b-4406-be0c-a17fc0b26d1e,8F7D0A51-8590-4BA2-9A79-C9758C4C5AD7,2020-12-12 14:31:39.752889+00:00,4fde13e6-f31a-45a9-9404-bfb02f5683c8,15.18.0,1628.0,Apple,"iPhone12,1",iOS 14.2,,,,-05:00:00,,,,,,,,,,,,2020-12-12 09:31:39
135,"Sensus.Probes.Movement.ActivityDatum, SensusiOS",78029055-3bde-431f-875a-03efb4bc85ad,8F7D0A51-8590-4BA2-9A79-C9758C4C5AD7,2020-12-12 14:31:36.030000+00:00,4fde13e6-f31a-45a9-9404-bfb02f5683c8,15.18.0,1628.0,Apple,"iPhone12,1",iOS 14.2,,,,-05:00:00,,,,Still,Starting,Active,High,,,,,2020-12-12 09:31:36
136,"Sensus.Probes.Location.LocationDatum, SensusiOS",05875d26-2684-4a58-b2e0-987144be5126,8F7D0A51-8590-4BA2-9A79-C9758C4C5AD7,2020-12-12 14:31:46.137458+00:00,4fde13e6-f31a-45a9-9404-bfb02f5683c8,15.18.0,1628.0,Apple,"iPhone12,1",iOS 14.2,,,,-05:00:00,,,,,,,,35.476435811075405,-80.89255119287382,24.975893097613515,,2020-12-12 09:31:46
137,"Sensus.Probes.Device.BatteryDatum, SensusiOS",618a2327-381c-415d-8f4f-ffcedee5b0b1,8F7D0A51-8590-4BA2-9A79-C9758C4C5AD7,2020-12-12 14:59:37.426921+00:00,4fde13e6-f31a-45a9-9404-bfb02f5683c8,15.18.0,1628.0,Apple,"iPhone12,1",iOS 14.2,,,,-05:00:00,,98.0,,,,,,,,,,2020-12-12 09:59:37
138,"Sensus.Probes.Network.WlanDatum, SensusiOS",7095ec02-e6bc-47a9-8a1a-ae0f207178dc,8F7D0A51-8590-4BA2-9A79-C9758C4C5AD7,2020-12-12 14:59:37.623980+00:00,4fde13e6-f31a-45a9-9404-bfb02f5683c8,15.18.0,1628.0,Apple,"iPhone12,1",iOS 14.2,,,,-05:00:00,,,,,,,,,,,,2020-12-12 09:59:37
139,"Sensus.Probes.Movement.ActivityDatum, SensusiOS",8c0d92ac-d470-4130-8db7-902a3a13afa5,8F7D0A51-8590-4BA2-9A79-C9758C4C5AD7,2020-12-12 14:31:37.030000+00:00,4fde13e6-f31a-45a9-9404-bfb02f5683c8,15.18.0,1628.0,Apple,"iPhone12,1",iOS 14.2,,,,-05:00:00,,,,Still,Starting,Active,High,,,,,2020-12-12 09:31:37
140,"Sensus.Probes.Movement.ActivityDatum, SensusiOS",d3dc53db-a9ef-4a7c-88b4-35960097bdad,8F7D0A51-8590-4BA2-9A79-C9758C4C5AD7,2020-12-12 14:54:35.857000+00:00,4fde13e6-f31a-45a9-9404-bfb02f5683c8,15.18.0,1628.0,Apple,"iPhone12,1",iOS 14.2,,,,-05:00:00,,,,Still,Starting,Active,High,,,,,2020-12-12 09:54:35
141,"Sensus.Probes.Context.SoundDatum, SensusAndroid",66490f07-9ea5-42ed-a223-45915f6987a3,b6c7054108615ca5,2020-12-10 18:14:21.763500+00:00,4fde13e6-f31a-45a9-9404-bfb02f5683c8,15.18.0,4264.0,OnePlus,OnePlus7,Android 29,,,,-05:00:00,78.06288540819077,,,,,,,,,,,2020-12-10 13:14:21
142,"Sensus.Probes.Device.BatteryDatum, SensusAndroid",85d42b87-7dd3-4190-80ac-9a461fec84d5,b6c7054108615ca5,2020-12-10 18:14:26.755005+00:00,4fde13e6-f31a-45a9-9404-bfb02f5683c8,15.18.0,4264.0,OnePlus,OnePlus7,Android 29,,,,-05:00:00,,75.0,,,,,,,,,,2020-12-10 13:14:26
